row,col,model,formula,mse,rmse,mae,r2
12,21,对数函数,y = 20.463536 + 68.343126 × ln(x),5.778816,2.403917,2.057665,0.997551
12,21,指数函数,y = 112.056413 × e^(0.027349×x),71.199933,8.438005,6.674522,0.969824
12,21,3元多项式,y = 0.034243×x³ + -1.647405×x² + 25.681474×x + 38.391681,0.013557,0.116436,0.084468,0.999994
12,22,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
12,22,幂函数,y = 70.859305 × x^0.376421,3.952285,1.988036,1.667495,0.998325
12,22,对数函数,y = 22.162836 + 67.864187 × ln(x),5.189820,2.278118,1.944498,0.997800
12,22,指数函数,y = 112.328490 × e^(0.027256×x),72.318421,8.504024,6.722495,0.969350
12,22,3元多项式,y = 0.036777×x³ + -1.752013×x² + 26.559545×x + 37.187023,0.013354,0.115558,0.084405,0.999994
12,23,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
12,23,幂函数,y = 71.560678 × x^0.375431,4.058354,2.014536,1.687103,0.998280
12,23,对数函数,y = 23.906068 + 67.701747 × ln(x),5.030018,2.242770,1.914768,0.997868
12,23,指数函数,y = 112.418034 × e^(0.027701×x),72.659606,8.524060,6.736576,0.969205
12,23,3元多项式,y = 0.039637×x³ + -1.849893×x² + 27.312283×x + 36.830701,0.013679,0.116957,0.085467,0.999994
12,24,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
12,24,幂函数,y = 72.051250 × x^0.373666,4.285339,2.070106,1.732966,0.998184
12,24,对数函数,y = 25.069362 + 67.417397 × ln(x),4.693009,2.166335,1.846698,0.998011
12,24,指数函数,y = 112.579432 × e^(0.027710×x),73.349296,8.564420,6.765508,0.968913
12,24,3元多项式,y = 0.041006×x³ + -1.902923×x² + 27.738229×x + 36.512567,0.012973,0.113898,0.084306,0.999995
12,25,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
12,25,幂函数,y = 71.862892 × x^0.373345,4.336592,2.082449,1.743441,0.998162
12,25,对数函数,y = 24.581608 + 67.367098 × ln(x),4.617689,2.148881,1.831072,0.998043
12,25,指数函数,y = 112.609094 × e^(0.027426×x),73.488886,8.572566,6.771413,0.968854
12,25,3元多项式,y = 0.040052×x³ + -1.875779×x² + 27.550817×x + 36.402983,0.012257,0.110711,0.082486,0.999995
12,26,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
12,26,幂函数,y = 72.326292 × x^0.370800,4.533004,2.129085,1.781972,0.998079
12,26,对数函数,y = 25.685808 + 66.935301 × ln(x),4.356937,2.087328,1.773751,0.998153
12,26,指数函数,y = 112.835988 × e^(0.027191×x),74.261588,8.617516,6.804102,0.968526
12,26,3元多项式,y = 0.040740×x³ + -1.909464×x² + 27.802793×x + 36.299346,0.012996,0.114002,0.084788,0.999994
12,27,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
12,27,幂函数,y = 73.209624 × x^0.368179,4.813936,2.194068,1.835497,0.997960
12,27,对数函数,y = 27.797858 + 66.501647 × ln(x),3.978510,1.994620,1.695280,0.998314
12,27,指数函数,y = 113.072710 × e^(0.027352×x),75.212211,8.672497,6.844701,0.968123
12,27,3元多项式,y = 0.042476×x³ + -1.969920×x² + 28.247013×x + 36.646044,0.011805,0.108649,0.080985,0.999995
12,28,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
12,28,幂函数,y = 73.334577 × x^0.367433,4.907398,2.215265,1.853052,0.997920
12,28,对数函数,y = 28.079555 + 66.380025 × ln(x),3.853123,1.962937,1.669809,0.998367
12,28,指数函数,y = 113.140647 × e^(0.027268×x),75.512099,8.689770,6.858059,0.967996
12,28,3元多项式,y = 0.042102×x³ + -1.958040×x² + 28.161293×x + 36.903205,0.010783,0.103841,0.077506,0.999995
12,29,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
12,29,幂函数,y = 73.268357 × x^0.369077,4.905408,2.214815,1.851381,0.997921
12,29,对数函数,y = 27.915930 + 66.677156 × ln(x),3.847902,1.961607,1.672587,0.998369
12,29,指数函数,y = 112.999081 × e^(0.027659×x),75.206170,8.672149,6.844538,0.968126
12,29,3元多项式,y = 0.042837×x³ + -1.974793×x² + 28.320564×x + 36.700182,0.010618,0.103045,0.077350,0.999995
12,30,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
12,30,幂函数,y = 72.886008 × x^0.370103,5.017622,2.240005,1.871823,0.997873
12,30,对数函数,y = 26.939858 + 66.878018 × ln(x),3.705314,1.924919,1.642247,0.998430
12,30,指数函数,y = 112.914246 × e^(0.027551×x),75.177340,8.670487,6.842291,0.968138
12,30,3元多项式,y = 0.042013×x³ + -1.949829×x² + 28.206939×x + 36.185210,0.009379,0.096845,0.073460,0.999996
12,31,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
12,31,幂函数,y = 72.524110 × x^0.370645,5.383332,2.320201,1.936298,0.997718
12,31,对数函数,y = 25.944515 + 67.023362 × ln(x),3.287470,1.813138,1.546879,0.998607
12,31,指数函数,y = 112.879358 × e^(0.027322×x),75.602453,8.694967,6.861170,0.967958
12,31,3元多项式,y = 0.041112×x³ + -1.927766×x² + 28.177417×x + 35.264360,0.008923,0.094462,0.071886,0.999996
12,32,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
12,32,幂函数,y = 74.081250 × x^0.370506,6.050210,2.459718,2.050855,0.997436
12,32,对数函数,y = 29.628150 + 67.078373 × ln(x),2.634720,1.623182,1.376285,0.998883
12,32,指数函数,y = 112.910981 × e^(0.028876×x),76.514117,8.747235,6.901159,0.967572
12,32,3元多项式,y = 0.050583×x³ + -2.237336×x² + 30.596402×x + 33.233064,0.008600,0.092736,0.070583,0.999996
13,1,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,1,幂函数,y = 74.799886 × x^0.367915,5.248276,2.290912,1.925609,0.997776
13,1,对数函数,y = 31.572282 + 66.508449 × ln(x),3.522508,1.876834,1.573491,0.998507
13,1,指数函数,y = 113.114345 × e^(0.028902×x),76.115945,8.724445,6.901620,0.967740
13,1,3元多项式,y = 0.041440×x³ + -1.880459×x² + 27.620147×x + 40.907602,0.030634,0.175024,0.147032,0.999987
13,2,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,2,幂函数,y = 71.843948 × x^0.375890,4.341863,2.083714,1.756514,0.998160
13,2,对数函数,y = 24.535287 + 67.825342 × ln(x),4.663162,2.159436,1.824162,0.998024
13,2,指数函数,y = 112.394063 × e^(0.028108×x),73.265344,8.559518,6.774986,0.968948
13,2,3元多项式,y = 0.033738×x³ + -1.609330×x² + 25.491223×x + 41.188288,0.032017,0.178932,0.150035,0.999986
13,3,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,3,幂函数,y = 69.623889 × x^0.382158,3.666867,1.914906,1.617050,0.998446
13,3,对数函数,y = 19.090995 + 68.850057 × ln(x),5.720866,2.391833,2.031180,0.997575
13,3,指数函数,y = 111.823822 × e^(0.027551×x),71.015257,8.427055,6.674044,0.969902
13,3,3元多项式,y = 0.028364×x³ + -1.408830×x² + 23.802386×x + 41.887148,0.034430,0.185554,0.155478,0.999985
13,4,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,4,幂函数,y = 68.638088 × x^0.383873,3.435279,1.853451,1.567988,0.998544
13,4,对数函数,y = 16.604068 + 69.119665 × ln(x),6.128589,2.475599,2.103473,0.997403
13,4,指数函数,y = 111.664728 × e^(0.027005×x),70.293589,8.384127,6.640549,0.970208
13,4,3元多项式,y = 0.026090×x³ + -1.326992×x² + 23.069494×x + 42.022206,0.034502,0.185748,0.155822,0.999985
13,5,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,5,幂函数,y = 68.334914 × x^0.383246,3.370422,1.835871,1.554101,0.998572
13,5,对数函数,y = 15.831393 + 68.995279 × ln(x),6.250511,2.500102,2.123192,0.997351
13,5,指数函数,y = 111.716009 × e^(0.026533×x),70.272249,8.382854,6.639280,0.970217
13,5,3元多项式,y = 0.025349×x³ + -1.305040×x² + 22.840383×x + 41.901687,0.035758,0.189097,0.158369,0.999985
13,6,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,6,幂函数,y = 68.266652 × x^0.384101,3.268405,1.807873,1.531555,0.998615
13,6,对数函数,y = 15.688222 + 69.131827 × ln(x),6.427421,2.535236,2.154795,0.997276
13,6,指数函数,y = 111.636305 × e^(0.026694×x),69.898562,8.360536,6.620018,0.970375
13,6,3元多项式,y = 0.026352×x³ + -1.343186×x² + 23.157718×x + 41.236820,0.032576,0.180489,0.150456,0.999986
13,7,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,7,幂函数,y = 67.279211 × x^0.387857,2.964274,1.721707,1.461084,0.998744
13,7,对数函数,y = 13.188440 + 69.750011 × ln(x),7.055078,2.656140,2.257426,0.997010
13,7,指数函数,y = 111.293610 × e^(0.026687×x),68.601898,8.282626,6.564948,0.970925
13,7,3元多项式,y = 0.025740×x³ + -1.318062×x² + 22.925532×x + 40.602454,0.035696,0.188935,0.156999,0.999985
13,8,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,8,幂函数,y = 65.654046 × x^0.392715,2.606029,1.614320,1.371582,0.998896
13,8,对数函数,y = 8.948549 + 70.550722 × ln(x),7.869526,2.805268,2.389449,0.996665
13,8,指数函数,y = 110.851016 × e^(0.026302×x),67.015815,8.186319,6.495537,0.971597
13,8,3元多项式,y = 0.022915×x³ + -1.206699×x² + 21.920640×x + 40.757593,0.038372,0.195888,0.162867,0.999984
13,9,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,9,幂函数,y = 64.763553 × x^0.395742,2.403532,1.550333,1.318840,0.998981
13,9,对数函数,y = 6.590335 + 71.050580 × ln(x),8.368828,2.892893,2.467746,0.996453
13,9,指数函数,y = 110.575663 × e^(0.026175×x),66.071595,8.128444,6.453339,0.971997
13,9,3元多项式,y = 0.021312×x³ + -1.140016×x² + 21.301721×x + 41.125589,0.038782,0.196932,0.164282,0.999984
13,10,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,10,幂函数,y = 65.114430 × x^0.395142,2.380942,1.543030,1.312035,0.998991
13,10,对数函数,y = 7.569872 + 70.938559 × ln(x),8.420086,2.901739,2.478750,0.996431
13,10,指数函数,y = 110.627779 × e^(0.026381×x),66.162326,8.134023,6.456194,0.971959
13,10,3元多项式,y = 0.021398×x³ + -1.139007×x² + 21.276499×x + 41.848553,0.037819,0.194471,0.162395,0.999984
13,11,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,11,幂函数,y = 66.202797 × x^0.391823,2.515109,1.585910,1.345882,0.998934
13,11,对数函数,y = 10.480857 + 70.372931 × ln(x),8.067965,2.840416,2.430095,0.996581
13,11,指数函数,y = 110.926782 × e^(0.026635×x),67.082605,8.190397,6.495032,0.971569
13,11,3元多项式,y = 0.022262×x³ + -1.170285×x² + 21.550705×x + 42.749437,0.034474,0.185672,0.155010,0.999985
13,12,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,12,幂函数,y = 66.547650 × x^0.391232,2.482098,1.575468,1.335580,0.998948
13,12,对数函数,y = 11.428731 + 70.259940 × ln(x),8.150595,2.854925,2.446156,0.996546
13,12,指数函数,y = 110.977340 × e^(0.026837×x),67.147017,8.194328,6.496644,0.971542
13,12,3元多项式,y = 0.022344×x³ + -1.169149×x² + 21.524590×x + 43.451094,0.034067,0.184573,0.154052,0.999986
13,13,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,13,幂函数,y = 66.352874 × x^0.392154,2.330840,1.526709,1.291559,0.999012
13,13,对数函数,y = 10.973024 + 70.392297 × ln(x),8.546220,2.923392,2.513465,0.996378
13,13,指数函数,y = 110.890158 × e^(0.026883×x),66.730203,8.168856,6.475822,0.971718
13,13,3元多项式,y = 0.020596×x³ + -1.093355×x² + 20.817841×x + 45.062240,0.032334,0.179817,0.150381,0.999986
13,14,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,14,幂函数,y = 66.052216 × x^0.392322,2.239528,1.496505,1.263207,0.999051
13,14,对数函数,y = 10.201818 + 70.401705 × ln(x),8.796158,2.965832,2.559104,0.996272
13,14,指数函数,y = 110.871829 × e^(0.026620×x),66.559569,8.158405,6.468266,0.971790
13,14,3元多项式,y = 0.018701×x³ + -1.015749×x² + 20.080770×x + 46.395025,0.028396,0.168510,0.140841,0.999988
13,15,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,15,幂函数,y = 66.338144 × x^0.391165,2.311228,1.520272,1.281160,0.999020
13,15,对数函数,y = 10.939982 + 70.211398 × ln(x),8.583237,2.929716,2.529893,0.996362
13,15,指数函数,y = 110.976962 × e^(0.026609×x),66.916858,8.180272,6.483945,0.971639
13,15,3元多项式,y = 0.019303×x³ + -1.041875×x² + 20.325348×x + 46.106217,0.025983,0.161193,0.134253,0.999989
13,16,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,16,幂函数,y = 67.767765 × x^0.386146,2.621804,1.619198,1.365383,0.998889
13,16,对数函数,y = 14.625567 + 69.377645 × ln(x),7.786449,2.790421,2.404391,0.996700
13,16,指数函数,y = 111.431275 × e^(0.026747×x),68.448387,8.273354,6.553872,0.970990
13,16,3元多项式,y = 0.021932×x³ + -1.151547×x² + 21.334070×x + 45.420756,0.024141,0.155372,0.129145,0.999990
13,17,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,17,幂函数,y = 68.370744 × x^0.383596,2.791751,1.670853,1.410249,0.998817
13,17,对数函数,y = 16.144054 + 68.954379 × ln(x),7.377491,2.716154,2.336789,0.996873
13,17,指数函数,y = 111.661420 × e^(0.026682×x),69.225111,8.320163,6.588132,0.970661
13,17,3元多项式,y = 0.023437×x³ + -1.215882×x² + 21.902427×x + 44.730813,0.022306,0.149352,0.123779,0.999991
13,18,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,18,幂函数,y = 68.055234 × x^0.384627,2.736073,1.654108,1.395338,0.998840
13,18,对数函数,y = 15.334575 + 69.129304 × ln(x),7.489316,2.736661,2.357904,0.996826
13,18,指数函数,y = 111.568536 × e^(0.026636×x),68.911694,8.301307,6.572745,0.970794
13,18,3元多项式,y = 0.023374×x³ + -1.214287×x² + 21.887229×x + 44.347484,0.021149,0.145427,0.119197,0.999991
13,19,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,19,幂函数,y = 68.013135 × x^0.385977,2.724733,1.650676,1.392032,0.998845
13,19,对数函数,y = 15.225685 + 69.370986 × ln(x),7.490696,2.736914,2.361460,0.996825
13,19,指数函数,y = 111.449784 × e^(0.026950×x),68.620950,8.283776,6.557972,0.970917
13,19,3元多项式,y = 0.024437×x³ + -1.253553×x² + 22.257459×x + 43.599121,0.017924,0.133881,0.107809,0.999992
13,20,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,20,幂函数,y = 68.311666 × x^0.385043,2.908087,1.705311,1.436411,0.998767
13,20,对数函数,y = 15.936413 + 69.239607 × ln(x),7.065685,2.658136,2.292818,0.997005
13,20,指数函数,y = 111.538552 × e^(0.027002×x),69.076896,8.311251,6.579250,0.970724
13,20,3元多项式,y = 0.026821×x³ + -1.352673×x² + 23.150830×x + 41.800959,0.015105,0.122902,0.092579,0.999994
13,21,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,21,幂函数,y = 69.328076 × x^0.382181,3.283031,1.811914,1.523680,0.998609
13,21,对数函数,y = 18.452550 + 68.792444 × ln(x),6.322658,2.514490,2.160211,0.997320
13,21,指数函数,y = 111.802490 × e^(0.027269×x),70.191853,8.378058,6.630039,0.970251
13,21,3元多项式,y = 0.031489×x³ + -1.538510×x² + 24.766706×x + 39.416848,0.014436,0.120150,0.086111,0.999994
13,22,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,22,幂函数,y = 70.188182 × x^0.378739,3.624211,1.903736,1.598172,0.998464
13,22,对数函数,y = 20.553413 + 68.230458 × ln(x),5.711091,2.389789,2.048474,0.997580
13,22,指数函数,y = 112.115336 × e^(0.027210×x),71.385361,8.448986,6.681762,0.969745
13,22,3元多项式,y = 0.034070×x³ + -1.644223×x² + 25.654066×x + 38.398232,0.013133,0.114599,0.083706,0.999994
13,23,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,23,幂函数,y = 70.484428 × x^0.378036,3.701492,1.923926,1.613232,0.998431
13,23,对数函数,y = 21.286505 + 68.116324 × ln(x),5.580936,2.362400,2.025538,0.997635
13,23,指数函数,y = 112.179219 × e^(0.027320×x),71.632973,8.463626,6.692130,0.969640
13,23,3元多项式,y = 0.035243×x³ + -1.687894×x² + 26.008554×x + 38.066995,0.012914,0.113641,0.083010,0.999995
13,24,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,24,幂函数,y = 70.909463 × x^0.376501,3.918310,1.979472,1.658099,0.998339
13,24,对数函数,y = 22.298675 + 67.874604 × ln(x),5.223292,2.285452,1.958960,0.997786
13,24,指数函数,y = 112.320996 × e^(0.027329×x),72.278645,8.501685,6.719046,0.969367
13,24,3元多项式,y = 0.036355×x³ + -1.732316×x² + 26.387735×x + 37.713962,0.012270,0.110771,0.080519,0.999995
13,25,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,25,幂函数,y = 70.893328 × x^0.376033,3.999648,1.999912,1.675108,0.998305
13,25,对数函数,y = 22.232415 + 67.802549 × ln(x),5.101027,2.258545,1.933553,0.997838
13,25,指数函数,y = 112.364493 × e^(0.027183×x),72.489020,8.514048,6.728238,0.969277
13,25,3元多项式,y = 0.036314×x³ + -1.735759×x² + 26.434440×x + 37.431017,0.012547,0.112014,0.081442,0.999995
13,26,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,26,幂函数,y = 71.664981 × x^0.373689,4.201264,2.049699,1.717591,0.998219
13,26,对数函数,y = 24.123398 + 67.409755 × ln(x),4.804539,2.191926,1.870383,0.997964
13,26,指数函数,y = 112.575016 × e^(0.027322×x),73.240522,8.558068,6.760717,0.968959
13,26,3元多项式,y = 0.038496×x³ + -1.816705×x² + 27.059158×x + 37.195534,0.012302,0.110913,0.080569,0.999995
13,27,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,27,幂函数,y = 72.407043 × x^0.370722,4.477229,2.115946,1.771321,0.998102
13,27,对数函数,y = 25.899419 + 66.915278 × ln(x),4.403599,2.098475,1.791446,0.998134
13,27,指数函数,y = 112.842260 × e^(0.027252×x),74.256259,8.617207,6.803101,0.968528
13,27,3元多项式,y = 0.039392×x³ + -1.852756×x² + 27.330391×x + 37.515146,0.011516,0.107311,0.078574,0.999995
13,28,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,28,幂函数,y = 72.615094 × x^0.369605,4.629072,2.151528,1.800510,0.998038
13,28,对数函数,y = 26.373734 + 66.735128 × ln(x),4.196156,2.048452,1.748503,0.998222
13,28,指数函数,y = 112.944367 × e^(0.027149×x),74.709594,8.643471,6.823375,0.968336
13,28,3元多项式,y = 0.039447×x³ + -1.858337×x² + 27.387546×x + 37.541701,0.010945,0.104620,0.076837,0.999995
13,29,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,29,幂函数,y = 72.590988 × x^0.371722,4.566237,2.136876,1.786744,0.998065
13,29,对数函数,y = 26.330298 + 67.109231 × ln(x),4.269746,2.066336,1.769158,0.998190
13,29,指数函数,y = 112.759514 × e^(0.027713×x),74.224431,8.615360,6.801547,0.968542
13,29,3元多项式,y = 0.040565×x³ + -1.885072×x² + 27.614518×x + 37.404805,0.010660,0.103246,0.076796,0.999995
13,30,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,30,幂函数,y = 71.909285 × x^0.372990,4.656796,2.157961,1.803629,0.998026
13,30,对数函数,y = 24.600224 + 67.351234 × ln(x),4.142975,2.035430,1.744053,0.998244
13,30,指数函数,y = 112.653079 × e^(0.027364×x),74.123569,8.609505,6.796037,0.968585
13,30,3元多项式,y = 0.038658×x³ + -1.825386×x² + 27.238339×x + 36.862788,0.009488,0.097407,0.073535,0.999996
13,31,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,31,幂函数,y = 71.882589 × x^0.371868,5.142763,2.267766,1.893468,0.997820
13,31,对数函数,y = 24.400062 + 67.213999 × ln(x),3.549920,1.884123,1.611141,0.998495
13,31,指数函数,y = 112.766443 × e^(0.027015×x),75.051154,8.663207,6.837752,0.968192
13,31,3元多项式,y = 0.038296×x³ + -1.826387×x² + 27.371279×x + 35.956772,0.009001,0.094876,0.071743,0.999996
13,32,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
13,32,幂函数,y = 73.268993 × x^0.372496,5.802790,2.408898,2.008869,0.997541
